PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,Churn
1.777795382,0.436883495,-0.546640217,1.44931077,-1.242193412,-0.611591302,-1.259811943,-0.257652812,-0.461570303,0.693060124,-0.018242778,No
1.136364505,-0.344950743,0.279916582,-1.904228517,-0.610975333,0.19022871,1.922201881,0.640292375,-0.842779072,-1.515862814,-0.063982651,No
2.077717534,-0.441752971,0.633018902,0.370862681,-0.707548508,-0.15560549,2.115897144,-1.339783134,-0.488885335,-1.476940513,0.124312061,No
1.050369256,0.316939841,1.724666567,-1.151665798,-0.502264165,0.628699885,-0.513478732,-0.249262647,-1.352016814,-0.193163413,0.047235548,No
1.903243555,0.028906874,0.156602621,0.512061119,-0.960754657,0.051208707,-0.803754789,-0.942195819,0.85386298,0.441439824,0.08621092,No
1.725188422,0.514080888,-1.938647705,-0.058829188,0.206960815,-0.015722298,0.697581803,0.572097171,-1.129361659,-0.555695553,-0.049278114,No
1.677388299,0.546975038,0.244671352,1.75523897,-0.45592401,-0.463315477,-0.266331998,0.518341067,-0.6729741,0.074241636,0.090938182,No
0.183013249,-1.281975664,-0.661864754,0.503288968,-0.431898468,-1.318292534,-0.503067688,-0.603802501,0.133602686,-0.685397322,-0.057604198,No
1.82667875,1.228933096,0.397563639,-0.663512977,0.704568046,-0.727964153,-0.022597573,-0.298766989,-0.604210713,0.353747344,-0.097657758,No
1.867304141,-0.740083478,-0.659577855,-1.592707139,-1.180735316,0.666209913,1.598102614,0.012253207,1.568918779,-0.501569308,-0.052376967,No
1.504667279,0.179661004,-1.666889606,0.531959802,0.384221953,0.920391352,0.174736411,-0.712109399,-0.865374507,-1.04769643,0.08076901,No
1.495984198,0.181545379,-0.504855478,2.111908205,0.133169514,-0.390110944,1.264067423,-1.587189912,-1.067993374,0.268324853,-0.09104292,No
1.479208672,-0.91179726,-1.191808076,0.44177619,-0.687509181,-0.441895828,0.556341066,0.343052009,0.605034527,-0.695090929,0.117079209,No
1.577838037,2.80312696,0.684339531,0.424988398,-0.662256696,0.884321871,-0.452600714,0.063541706,1.66432454,-0.088887561,-0.035472916,No
1.335095825,-1.092531241,-0.094439256,1.159386546,0.988919952,0.138762555,-0.006046565,2.781937477,1.35863254,-0.228758711,0.044247791,No
1.413251768,-1.249907212,-1.575313187,0.170783429,0.803927263,-0.117018391,-0.992285148,-1.040965987,-0.000400581,-0.430592877,-0.014184102,No
1.543539402,0.509088402,1.012236589,0.508454575,-0.554484082,-1.303541059,-0.77213287,-0.245692914,-0.951776804,0.320066472,0.033073301,No
1.46846693,0.271086339,-0.001369323,0.508131942,0.198414574,-0.187421539,-0.514918165,-0.621601683,1.316711606,-1.721688567,-0.032367085,No
0.875586512,0.086551025,-0.185170034,-1.46517336,0.271648246,-0.916117018,1.195345523,-0.004229618,-0.940012416,0.468876479,0.093592264,No
1.320146506,1.791596622,0.24984808,1.042794793,-0.627686313,-0.747603944,-1.103314611,0.073661111,-0.158057584,-0.092307324,-0.057734439,No
1.229342965,-1.064884252,-0.549110681,1.568922225,-0.695893835,-0.169905898,-1.366405108,-1.179498295,0.016692982,-0.148482717,-0.031392545,No
1.548423669,0.570465024,0.032179278,-0.723719012,-0.319553431,-0.775929909,-0.800936602,0.843814646,-0.85238673,-0.862293204,-0.054142503,No
1.477998672,-0.515249666,-0.6307548,0.256848094,0.868019222,-0.616646072,-1.044814012,2.220967639,-0.386429719,-1.721919417,-0.070026651,No
1.224318722,-0.158347316,2.052644727,-0.140984963,-0.057539606,-1.144902147,0.317354558,0.389925396,-0.526497779,0.668533726,-0.043483281,No
1.27518624,1.118187909,-0.521581413,1.403406419,-0.840858152,-1.03944722,0.524563063,-0.108521805,1.078100132,-0.272751177,0.063178798,No
1.924680831,-0.614891747,-0.307852152,1.965461934,-0.981615994,-0.021928158,0.088279634,-1.353447535,1.404243062,0.386086839,0.049466224,No
1.208409967,0.416654808,-1.585353161,0.029234269,-0.614146943,2.687644417,0.511007722,-0.759440545,0.456958316,0.763363222,-0.107712186,No
0.802567663,-0.223133829,-0.789319124,0.470884323,-1.183856288,-1.145582078,0.825308365,0.106208511,-0.514777786,-0.21286549,0.085892794,No
1.563503357,-0.469070005,1.182593213,-0.58158899,-0.329427127,0.103444456,0.865421269,-1.140704695,0.199779075,-1.034193168,-0.070061268,No
0.685852854,-0.475547201,0.52243,2.193364399,0.643082132,-0.906247765,0.098593098,-0.58311879,0.412401624,-1.544584238,0.105253955,No
0.71224231,1.24311496,-0.3270264,1.0367206,-0.735918349,-1.452606715,0.879548331,-0.612781308,2.016867676,-0.484449429,-0.052870404,No
1.784175843,0.269595713,-3.684204865,0.303090547,2.531039567,0.35697994,-0.19640475,-1.187101164,0.32507347,1.387131381,-0.029773586,No
1.082094192,-0.935702182,-0.951423567,-2.570643848,0.004801281,1.070728978,-1.47639829,0.658311893,1.118841875,2.379897899,-0.041334772,No
1.654046024,-0.713973259,-1.099099314,-0.702464934,2.099889109,-0.482193277,0.92851253,-1.435156513,-0.072506732,0.102633959,0.105889672,No
1.182058696,-0.2583697,-0.552218221,-0.55377621,1.528577839,-0.608596281,0.043563266,0.414533257,-0.792695645,-1.094707868,-0.05350896,No
0.331636451,-1.541051315,0.428860467,0.831191008,-0.941122023,0.514775739,-0.955894052,-1.839335382,0.343304605,0.676167994,-0.060806271,No
2.019057346,1.620915702,0.110925782,0.52624784,0.295667198,-0.657771931,-0.939332993,-0.94037747,0.542706474,1.490537129,0.109203306,No
0.681400094,0.702168824,-0.074298066,0.359748716,-0.932092547,1.601024253,1.971145217,-1.020770899,0.77618524,-1.724124467,-0.04506221,No
1.037884826,1.843000677,0.242857645,-1.22827751,0.074868363,0.230013451,1.168366754,0.010128283,-0.620386812,0.513677644,-0.044006483,No
1.17907977,1.445608677,0.678887135,0.403480694,0.803181538,-1.097140323,-0.267667461,-1.10358006,-0.111661395,0.556548922,0.145598395,No
1.782710116,0.092116718,-0.769209772,-1.126683857,0.172343714,-0.264426352,-1.645328872,0.345149569,-0.232550823,1.779260389,-0.041541215,No
1.089317631,-0.463710828,0.219396283,0.41364096,1.441705546,0.379632706,-0.131198858,0.807904798,-0.496229252,0.624324121,0.058274813,No
1.90351934,1.646930383,1.564798357,1.306020182,1.954814691,0.568503747,-0.138033787,0.454716757,1.997528527,1.106547251,0.122166455,No
0.774662917,0.020284104,1.927473388,-1.459665779,0.558154376,-0.278214796,-0.296628984,0.647358168,0.9411308,-0.29002649,-0.080062024,No
1.810259964,-1.521653606,0.466229591,-0.683480833,-0.368836541,0.547570098,-1.892584036,0.278315481,0.147704441,0.851390077,-0.079483508,No
0.920838058,-0.446716601,1.231807362,-0.768474645,-0.44589459,-0.163906364,1.280496394,2.236999178,-1.133362182,1.017283827,-0.034698242,No
0.866230839,1.301771445,-0.088030808,0.218220937,-0.445691655,-1.164148277,-0.337546778,0.323967867,0.811385606,-0.494595279,0.056294201,No
1.062454734,-1.694528833,-0.11791683,0.123315166,-0.930011908,-0.017388899,1.939369383,0.56920999,-0.131549422,0.334029049,-0.056372165,No
1.03521007,-0.352192511,0.873055842,0.221828346,1.15354364,-0.212251094,-0.191772811,-1.085490389,-0.588077093,0.436339065,-0.028440732,No
1.717144184,0.78139408,0.094105577,1.975210589,-0.384016595,0.774767249,0.490510113,2.264387424,-0.68625045,0.484249856,-0.081691354,No
1.47052169,-0.796781798,1.312678281,-0.391647295,-0.306151182,0.441478169,-0.533767187,-0.823787314,-1.942643605,-0.877113818,-0.031769264,No
1.936059406,-1.889279007,-1.324535074,-0.064574491,0.054804203,-0.596540259,-1.168199095,0.687734073,1.034171479,-0.844355708,0.038571897,No
1.032854913,-1.979085187,-1.359972984,-0.020729627,-0.785117983,0.005320037,-1.223962939,-0.646252546,1.02567213,-0.22678912,0.046767546,No
0.622327998,-1.040815373,1.232853109,0.455545654,0.321627269,-0.177410769,0.938724085,0.269193756,-1.051404986,-1.039802193,-0.066791373,No
1.485099069,-0.073258725,0.686842261,-0.086447621,1.306787935,1.025742998,-0.879641269,-0.26806438,0.061627399,0.624354689,-0.064054376,No
2.012924975,1.111713816,-0.764384629,0.22346742,0.160154994,-1.635650566,-0.835724756,0.518169756,-0.731261343,1.658858692,0.116516708,No
1.832367935,-1.381845833,-0.10928337,0.071848749,-0.159029169,-0.921031197,-0.13384241,-0.719619468,0.10530022,-1.1689909,-0.10320807,No
1.937581836,0.390520554,-1.615342938,0.60194285,1.195756865,-1.456460076,-1.023894204,-0.095066376,-0.1513752,-0.942264902,0.085834913,No
1.718664565,1.352095375,-0.110700627,1.353213727,0.447331854,-0.917177784,0.000493181,-1.016160983,-0.206104484,0.674810423,0.104014121,No
1.120075174,0.348665215,0.467339581,-0.250485938,-0.899476792,-1.020588314,-0.207759227,0.585615616,-1.187322528,0.475036441,-0.06096001,No
1.042756964,-0.685185497,-2.154133356,-1.446184295,2.560928754,-0.653969046,-0.754406762,-0.23666695,-0.533452161,-0.70186471,-0.048675975,No
2.03785692,-0.85177749,1.042202956,-0.84998356,-0.579561673,-0.110809811,-0.716790029,-0.802646181,0.155305433,0.30990369,0.145048131,No
0.927767484,1.448000287,-0.163157071,1.583532644,-0.618560878,-1.596778786,-0.133268613,-0.512250849,1.553568332,-0.116649601,0.072382878,No
0.550247184,-0.12520381,-0.782712691,2.975542781,-1.088243684,-1.610451464,0.541202059,-1.427075881,0.140569532,-0.169874616,-0.073487089,No
1.578867233,0.060092968,-1.302652858,-0.377676803,0.940295006,-0.181977235,-1.082974491,0.469386468,1.591692891,0.640039168,0.094609709,No
1.710272389,-0.145142587,-0.793510229,-1.025522887,0.622312021,-0.554226028,0.127530083,-0.324826331,0.158579375,-0.006063273,-0.097472031,No
0.819808788,-1.497097228,-0.985028587,0.521642934,-0.557339651,0.291785202,-1.623052636,-0.945161946,1.073550834,-0.386295193,-0.050767189,No
1.287697792,-0.227705646,1.040525575,0.332947534,0.261754275,-1.041033143,-0.781781685,1.548342158,-0.86576119,0.36138946,-0.039308755,No
1.985190211,-0.253306772,-1.576955771,-1.378641485,2.848674765,0.087198211,2.204790523,-2.01158643,-0.220745208,0.747476687,-0.03707748,No
1.378254648,-0.260300816,0.24485262,0.618060229,-0.788323444,0.879061727,-1.145372166,-0.574469716,-0.49093162,0.072513071,-0.045311708,No
0.831410471,-0.886672051,0.439390334,-0.543537677,1.229377466,0.328857627,-1.215723894,0.780152882,-0.464086085,1.587868204,-0.046762187,No
2.02035468,-0.945142232,-0.824087768,-2.19324869,-1.241903565,1.877480422,2.21894996,0.648632922,0.598956938,-1.121676194,-0.069265007,No
0.84760808,0.78051734,-0.097057932,0.630574416,-0.437929677,0.24444712,-0.914994971,-0.084609214,0.201130689,-0.724437167,-0.004425364,No
1.731253634,-0.169547341,-1.61658536,0.794961013,0.66256929,-1.794467721,-0.109686563,-0.296639155,-0.234741904,-0.07357237,-0.051425398,No
1.468226516,0.792576189,-0.211614601,-0.192066575,-1.844915289,-0.027309004,0.196935342,0.603535737,-0.331591384,1.444440109,-0.016766197,No
1.021552458,-0.670489719,0.213197367,-0.192136631,-0.692138535,0.055548616,-1.041090736,-0.187172003,0.111609978,0.422706361,-0.026748541,No
1.257968788,0.504170733,0.076209387,-0.236542919,-1.268447047,1.564886731,0.371061097,0.040894983,-1.562229727,-0.589161124,-0.083272524,No
1.888208899,2.506105942,-2.027344419,1.137596342,-0.783471844,0.201551509,-0.33464807,1.024581363,-1.325881331,1.460006411,-0.003187851,No
2.172707766,-0.845939113,1.213776079,-0.565767976,-0.286918213,0.359739339,2.003962762,1.055517574,-1.217843748,-0.440563369,0.123781126,No
1.417449683,-1.876189537,0.508642559,0.735255829,-1.130197282,1.203812451,-1.059689246,-1.217524921,0.925100413,1.818838027,-0.025718584,No
1.814247051,0.580289056,0.362548586,-0.25576804,0.26290185,-0.315317806,-0.273567971,-0.89272156,-0.577262435,1.221597309,-0.049397689,No
0.879553478,-1.426504798,-1.007435764,-0.656921316,0.699837365,-0.347232514,-0.540842922,-0.61849237,0.059388072,0.358881034,-0.072715804,No
1.832553949,0.920276248,1.624741049,0.242761322,0.01292202,-0.574389741,-0.221614554,-0.118330988,-0.174513717,-0.401042635,-0.078210694,No
0.67004771,-1.794040462,0.392193396,-0.704653986,0.130984614,2.238298885,-2.034092004,0.316710163,2.696728916,0.82128976,0.060236212,No
1.029903541,0.178751896,0.508027508,0.612651829,0.173248145,-0.196992738,-0.159028649,1.932305583,-0.551684943,-0.093067448,-0.076965193,No
1.130706494,-0.78601711,-0.559963352,1.904305015,-0.734272152,-1.84389963,0.326647193,-1.065850702,-0.260339263,-0.514375892,-0.060219852,No
1.153273352,-0.274735208,0.940096448,-0.361398679,-1.076804999,-0.351115783,-0.360049866,-0.361933807,-1.219217531,0.768492249,-0.036717845,No
2.094540332,1.0204706,0.090669599,-1.011264338,-1.307983098,-0.041683921,-0.42983485,0.878539013,-0.124583029,0.837649861,0.117203816,No
1.901602564,0.570288205,-1.650582552,0.182473481,2.182082376,-0.218123653,0.542411308,-1.194636728,-0.900084809,-0.966051575,0.058800943,No
0.545875542,-2.076354178,0.924571906,2.915951472,1.251680933,0.423241679,-0.116692714,1.297102345,-0.112760493,-0.313972388,-0.007607198,No
1.779628764,0.050118183,0.120027298,-1.540082145,-0.538567766,-0.190960829,-1.760419583,0.816468833,0.63951047,0.500288884,-0.117461484,No
1.148750233,0.80425573,0.496736491,-0.316563738,0.687827612,0.490626406,0.273931474,-0.818834021,-0.112006498,0.302664574,-0.08076764,No
1.439363894,-0.764258054,-1.722920982,0.031062583,0.458807846,-1.004066819,-0.042013957,-0.473614018,0.010666162,0.015349466,-0.070729192,Yes
0.432596223,-0.639276093,-0.451961498,0.473772011,-0.654231884,-0.862188755,-0.592694152,0.204917687,-0.061875269,0.120616257,-0.086401343,No
1.138144666,2.816464994,1.156863881,-0.262222238,-0.314352462,0.049732559,-0.474956834,0.344335407,0.730556111,-0.53665937,0.051826001,No
1.972733968,-1.45729789,1.078636509,-0.496013419,0.046836076,-0.624944214,0.24088656,-1.213498878,-0.188712224,-1.232540201,0.083429801,No
1.836133024,-1.444826014,1.414376667,1.086426104,-0.282480921,-1.178710324,0.746541613,-1.885973865,-1.574561913,-0.869354873,0.119447573,No
1.807326714,-1.85320091,0.861537222,0.673168705,-0.854557622,1.396879405,2.400865238,-0.909569647,-1.668365065,-0.793973432,0.129672928,No
1.267190857,-0.608757412,0.698457966,-0.860512174,-0.088297165,-0.437634214,-1.416913994,0.021509667,-1.132836355,-0.66338597,-0.075527976,No
1.469643818,1.769798383,-0.162831724,-0.188932285,-0.182889636,0.264165228,0.805010706,0.446530739,-1.156129147,1.231540866,0.078671135,No
1.624315047,2.09792056,0.034541096,1.285317268,0.182438317,-0.643895663,-0.026642232,-1.104169044,-0.1239181,0.912570568,-0.050708308,No
1.17529204,-1.399278939,2.144634448,0.643217757,0.990430109,-0.386828203,-0.293512786,-0.154641156,-1.894643852,-1.316519944,0.11061506,No
1.491216844,0.235011798,-0.445022339,0.281554472,-0.315653342,-0.336713017,-0.734143679,-0.222539303,0.663795426,-1.101103947,-0.048078355,No
1.630639013,-0.366701634,0.511702168,-0.991800397,-0.265629965,-0.04066515,-0.188361126,1.227150983,1.919425486,0.924635551,-0.057883069,No
1.424959826,0.261371071,-1.900775743,0.378799732,-1.241880408,-0.985956376,1.390585683,0.616168591,0.822294725,-0.848298584,-0.071300267,No
1.247865805,-1.250963611,-0.008439748,1.076680469,-0.492741047,-1.123295519,0.286120145,-0.512134707,0.515199615,0.111706698,-0.07728158,No
1.913493144,0.321909849,0.779027462,-0.196245295,-0.500101781,0.546407627,-1.550184338,0.157438094,-1.786201367,-0.299015735,0.12057721,No
0.440453388,-0.349423593,-0.68186917,0.017002719,-1.019092196,0.363189401,-0.406952216,-0.37037045,0.678834633,-0.126298686,-0.079283446,No
1.836407636,-0.348478389,1.40120125,1.464909717,-0.08784067,-0.691514087,1.253404861,-0.263837309,0.087186055,-0.014193351,-0.074946195,No
1.727322252,-0.122990394,0.468672155,3.026609863,0.237655305,1.111599689,0.528392369,2.032345594,-1.208083997,-0.031730621,-0.050714937,No
1.17906638,1.124049664,1.136129526,-2.267641454,1.557600149,-0.73931814,-0.370262986,0.76128415,-0.290030642,0.017706228,-0.047505446,No
1.406491876,0.623007894,1.779710067,-0.429978428,-0.885507451,-0.761024724,0.375928199,-0.310625283,-1.124234835,0.662196465,0.011777294,No
1.154527392,-1.247733659,0.155781567,-1.352099441,-0.055331291,-1.070195562,-0.833029284,0.330538908,-0.363998353,-0.736629134,-0.0945974,No
1.620356447,1.750820929,0.595767019,1.141602062,-0.479645896,-0.103910342,-1.028604064,-0.257933842,-0.758352158,-0.644632708,-0.057854259,No
0.698342441,3.831045315,0.902007102,1.31461102,-0.889919922,0.726547239,0.648754672,-0.788205321,1.693333812,-0.580594704,-0.057548201,No
1.839742844,-0.670750013,0.08086308,-0.005745,-0.056336754,-0.263580308,0.036074571,-0.851626458,0.427709888,-1.684441292,-0.032684075,No
1.377483182,2.546127463,0.536058983,0.062211402,-0.710334559,1.573115708,1.133658582,-0.74264565,2.128715904,-1.359795053,0.063674403,No
1.500399791,-1.297474975,-0.412259502,-0.541667674,1.970610941,0.649808986,-0.928298351,-2.071552961,-0.197137115,1.437737044,-0.03652125,No
1.670071303,1.42396409,-0.717073653,-0.006716147,-1.093045762,2.220441266,0.709402853,2.53888141,-2.202011125,-0.790102705,-0.025460941,No
1.541428281,-0.450020983,0.516955653,-0.614271719,0.006104844,-0.715769689,0.511068385,-0.467766218,-0.960402099,2.132435534,-0.015984319,No
1.545515803,0.314723789,-0.03847983,-0.538373412,-0.123008959,-0.479217483,-1.504639322,0.677351927,0.19884604,-0.568884844,-0.063201613,No
1.669216607,-2.267152001,1.71598742,0.40164145,1.124478949,0.088288333,0.291395782,2.135712504,-0.260088765,0.328902985,0.123124075,No
1.832022317,0.020504191,-1.357248705,-0.173383326,-0.571318116,-1.363354288,0.017297568,0.849889698,0.248216401,-1.126226416,-0.097894622,No
1.964256839,1.163978336,0.782589583,-1.625930135,1.198956031,0.819049638,0.830750333,-0.136646887,1.018030322,-0.386118522,-0.062783582,No
1.631454138,0.97635671,-3.471416343,-0.060485853,2.935203999,0.425209003,0.600040104,-0.713802077,-1.797565878,-0.538179795,-0.022113453,No
1.930279055,-0.926216664,-0.158397053,-0.02430446,-0.043152463,0.503316974,-0.434930244,-0.191265992,1.042409953,-1.045114752,0.07147124,No
1.441621266,-0.82750772,-0.888930622,-2.040145319,0.20667619,-1.256411187,0.817717724,1.678188762,0.713053817,-1.981408624,0.092471143,Yes
1.063194726,-0.563068817,0.784319012,0.822731419,0.278730013,0.863361542,-1.054123868,-0.042593698,0.614136753,-0.398566703,-0.043902831,No
1.587323386,-0.229867957,-1.255053782,-0.531729275,-0.76630193,1.93401378,-0.569067973,0.519556128,-0.467901059,-1.583372474,-0.121748265,No
0.944429045,-1.029876327,-0.93566988,0.273204398,-0.483192081,0.963704794,-0.587276206,-0.632242533,-0.059547301,-1.610036318,-0.041794404,No
1.546424227,-0.321125869,0.422535409,-0.137849682,-0.68114568,0.783749534,-0.372636557,-0.94251156,0.301611866,-0.45157515,-0.083779838,No
1.091409735,0.209830206,-0.582921895,-0.796212475,0.468068787,-0.443838197,1.639472007,0.435386314,-0.320102472,0.163102493,-0.052057813,No
0.554268202,-0.223120597,-0.911988532,-0.378897928,-0.370137618,-1.108020741,0.65215601,0.387531481,0.370229532,-1.573923463,-0.085143099,No
1.680250384,-0.164499481,1.254267867,-0.665587085,-1.266497677,1.144467651,-0.904531937,-1.006125779,0.405130752,1.43800371,-0.070184683,No
1.267017581,-0.120441911,-1.04957513,1.014631599,-0.623801946,-0.839082527,-1.389746251,0.35426475,0.058228326,-0.139641386,-0.040977738,No
1.655742119,0.935873795,0.046394972,1.954966984,0.809769397,-0.799697342,0.585101507,0.22559102,0.381972765,1.44408466,-0.031343958,No
1.31271025,-2.002457627,1.011816954,0.326890874,-0.811659657,-0.406591977,0.262107567,-0.765020142,-0.026192682,1.309002992,0.072769674,Yes
1.591891248,-0.325865254,1.595674407,-1.099407048,-0.446080078,-0.205302311,-1.012775069,-0.331393565,0.520873781,0.963211927,0.016582569,No
0.8623443,-1.256155794,-0.35216368,1.794733305,-0.70673712,0.775419344,0.641967201,0.707011589,0.860509488,0.995267948,-0.061633224,No
0.774781072,0.329735933,-0.970905334,0.874393655,-0.996126757,0.147298013,-0.020561408,-0.119469455,0.283400996,-0.588727525,0.127102488,No
2.098367938,0.839970082,0.534796701,-1.806244371,-0.986159311,0.980898433,2.669278715,-0.29898406,1.821889248,-1.09374744,-0.057030396,No
1.438377098,-0.066372269,0.124642963,1.004975616,-0.202948164,-0.857665932,-0.412011707,-0.621318373,-0.85587203,-1.316029908,-0.093715236,No
1.528323105,0.311703153,-0.154322174,-0.26305365,-1.42821348,-0.68004961,0.298928214,0.137454376,0.459956156,0.95263368,0.089299,No
1.448395453,0.791550248,3.308285139,-2.521135416,-0.049275888,0.288121694,0.941478134,-0.869718852,0.868460168,-0.236445067,0.101145002,No
1.11982822,0.431779057,-1.144030186,-0.153402066,-1.416071936,1.75089143,0.419812318,0.18512272,0.552185837,-0.53420762,0.07542626,No
1.531689835,0.858073896,0.046333016,0.384016061,-0.104418317,-1.270533753,-0.736881915,0.559305536,0.488729601,-0.566674569,0.012378159,No
1.190424367,1.804694799,0.293067028,-0.760566322,-0.863149782,0.040529061,-0.621008212,0.700321739,1.033087113,0.38109292,-0.09738357,No
1.618714886,-0.230756725,0.635289127,-0.335686462,-0.569205527,1.273824792,-1.280059446,0.761424698,1.175010585,1.366551337,-0.075139477,No
1.432309154,0.654131742,-1.693916611,0.529055202,-1.586621249,0.368407248,1.074919239,0.836471234,-1.056305655,-0.852438969,-0.05558786,No
0.760739434,1.492418113,0.473895117,0.223007277,-0.939068144,1.417142483,-0.526536067,-0.009407318,-0.83711429,-0.400415185,0.055361114,No
1.528594613,0.245946784,-1.004681574,-0.306023351,0.956608971,1.305832542,-2.283346246,-0.37127407,0.893071071,0.156248234,0.087190082,No
1.110479995,-0.10169612,-0.702800005,1.823270307,1.38943129,0.143846117,-0.305176926,-1.326459382,0.314035428,-1.00447606,0.050223543,No
0.699250042,0.614256596,0.267021642,-0.541241059,-0.453980814,-0.272017995,-0.897616204,0.133078501,0.29883335,-0.362456078,-0.053959706,No
1.547488993,1.146572281,1.605280255,-1.395675325,0.456659099,-1.111616558,1.776802316,-0.899422885,0.603468836,1.253505354,-0.075736159,No
1.481644034,-0.719589144,-0.607813988,-0.133873106,-0.517907844,-0.359802305,-0.100888991,-0.108040411,-0.01875782,-1.06033265,0.093169311,No
1.681707386,0.083276862,-1.579503025,-0.336753047,1.593177614,-0.388232867,-0.040777384,-0.663486419,1.382677217,1.958096322,-0.046266887,No
1.18570395,1.121672416,-0.083885982,-1.210885691,2.698647958,0.006379218,0.882293875,0.96498156,-0.094990962,0.685684255,0.106173829,No
0.875431627,0.375881042,-0.065392222,0.600291095,-2.126335998,1.444167116,1.218598531,-0.476061344,-1.805172659,0.498485596,-0.060230416,No
1.969158292,0.231488472,-0.469744572,-0.289653904,0.713800157,-1.102879961,0.572124749,-0.556630995,-0.348651523,-0.240365232,0.117171959,No
1.730240222,-1.959935028,0.625886109,-2.326163648,-0.798994657,0.10018425,-0.101178342,-0.520214528,1.044712493,0.583071802,-0.036639703,No
1.430798052,-1.273638411,-0.300537648,-1.089113399,-0.302683133,-0.971071664,-0.374670172,-0.253949261,1.861643369,-0.324811027,-0.02933352,No
1.787410514,0.654434619,0.104560072,-2.994593977,-0.018023243,1.017956279,1.071949248,0.859892503,-1.082964549,0.741813341,-0.02280593,No
0.863253811,1.109673718,0.162457946,0.16003644,-1.163979348,0.443309417,0.355008292,0.465705217,-1.55515421,-0.275167374,0.092349968,No
0.46583341,1.484191638,-0.375216507,0.95329171,-1.619322249,0.695024293,-0.850821835,0.125472792,-0.927581679,0.67477604,-0.031042068,No
1.683038674,-0.839983173,-0.821999919,0.65323155,-1.19598569,0.360035957,-0.087942272,-0.781125172,0.326614124,-0.121355174,-0.113521649,No
1.814123918,-1.458017215,-0.513874349,0.319486312,-0.737266761,-1.159587474,0.799585012,-0.602683158,0.609436659,-0.376226317,0.099494549,No
1.958288735,1.770693384,-1.01004471,0.363794,1.367688279,-0.413379892,0.196733787,-0.678500606,-1.006947323,1.330045305,-0.011920245,No
2.036435618,0.538491798,0.579113764,-2.494728992,-0.126105162,-0.245600608,-2.042067318,1.07383643,1.27900543,0.182764018,0.129136174,No
1.238950883,-0.110450694,1.00245075,0.332999581,0.235096491,-0.021964221,0.153233771,1.567150737,-0.911386064,-0.275242157,-0.086354138,No
0.750085712,-0.002479435,-1.720513625,-0.329738046,-0.977320407,1.037863961,-0.463737039,0.566623543,0.768871245,-0.948606346,0.096336341,No
0.914620625,0.992923126,-0.720763389,-0.151559879,1.072001463,-0.160380013,-0.944067981,0.058612237,-1.412690951,-0.984175317,0.092057993,No
1.383221451,-0.475140116,-0.507099153,1.351775714,-0.027292734,1.116050152,-0.92260376,0.776651576,0.765459023,-0.426483687,0.080005742,No
0.878945501,-1.417843344,-1.189719175,-0.105721315,-1.140974012,-2.049559668,1.000637282,-0.169015582,1.481750518,0.370961862,-0.050570781,No
0.884672752,-0.239397075,1.175504588,1.704780453,0.679255132,0.433982176,-0.329457062,1.51828299,0.73063313,0.390127005,-0.090754564,No
1.26608538,-0.517436257,-1.286949112,-0.907297392,-1.451709352,-0.963582724,-0.971505975,0.919882025,0.97055208,1.379516324,-0.01532194,Yes
1.186210413,0.959002106,0.999129449,1.359471175,-0.343500564,-0.163667558,-1.231132854,-1.237461812,0.25467209,-0.233005326,-0.016168204,No
0.638859287,0.101664686,0.373012525,0.249045258,-0.862736705,-0.622450242,-0.835813998,-0.364424146,-0.395763886,0.442738215,-0.004494159,No
0.948364987,1.845255626,-2.02111346,-1.554125293,1.902048109,0.648301947,0.437079864,-0.66839167,0.718511354,3.217121068,-0.031537265,No
1.534950666,0.708048957,1.127935499,-1.316388084,0.141874066,-1.102694096,1.029942823,-0.236086155,1.607376383,-1.373789447,-0.051787141,No
1.079598101,-0.309505528,0.058671542,-0.260830118,-0.745164093,0.799192839,-1.656653695,-0.139082799,-0.930117287,-0.117910628,0.004942719,No
1.857231116,0.775367663,0.533946784,0.592262841,1.620470418,1.457686589,-0.982038547,1.289736216,-0.925528595,0.391953832,0.033521664,No
0.794345536,0.355512711,-1.200894828,-0.305947929,-1.646526808,-0.714174899,1.709823332,1.163182447,0.060576767,0.299261392,0.1073944,Yes
1.223764055,-0.811119721,0.462541075,-0.194879477,-0.741333308,-0.275222791,0.332066633,-0.711689445,-0.554091535,-0.364316695,-0.062364596,No
1.2288757,1.403750053,-2.716648159,0.432120578,-2.42685097,1.655860024,0.623670094,1.374778561,-0.757705489,-0.158401734,0.095627454,No
0.375938133,-1.765652378,-0.365271828,-1.184373503,-0.166390476,1.938790909,-1.080633115,0.64234276,-0.27488896,-0.929227069,-0.102748231,No
0.815256422,2.293729895,-0.165425281,1.737893087,-0.986070514,-0.841116443,1.080309748,-0.932032338,2.406152429,-0.330448857,0.060615156,No
1.776024631,-1.040607912,0.761394717,-1.057668902,0.690844688,0.192848718,-0.484281738,-1.51461958,-0.815653668,0.670365752,-0.061591599,No
1.533224614,0.457224506,-0.608596258,0.083319132,-1.509533462,-0.057707541,-1.370656537,0.352854036,0.433749251,1.438604021,-0.039612945,No
1.839302938,-0.531500746,1.505052374,0.915090963,1.030463216,-0.707098649,0.50657323,2.11056354,0.749723921,0.159692425,0.082970338,No
